1.635818792505819408e+00,-8.868026823104653289e-01,1.410088652106701590e-01,2.049867516276274060e+00,-7.254896623794337973e-01,1.497434099848181654e+00,-1.117491058962842621e+00,-4.792429118687138723e-01,-3.648449130855328515e-01,9.642563573639523211e-01
-5.260529260985291611e-01,-3.431015751324380525e-01,3.124079245938694571e-01,-1.886980764812349998e+00,1.196931901704027856e+00,5.503151793232454736e-01,-6.720480771539247833e-01,-5.285723183575068845e-02,-2.253581421114914107e-01,3.741989255853571672e-01
2.581925627774439014e-01,-8.930963894328887154e-01,-1.116022031685891119e-01,1.933242126289568263e+00,3.783750695335486580e-01,-9.323105494324168685e-01,8.085726696687135506e-01,-2.431591511815405671e+00,-8.963007534053603065e-01,7.359669880852053314e-01
-8.167044843983968239e-01,6.227060973324769488e-01,-1.810286536067539309e+00,6.506996969451045443e-01,5.582332162123649910e-01,3.896091882750519764e-01,5.758643769023730208e-01,6.663456367766169564e-01,-3.095755876018190245e-01,2.552378613406953156e-01
-5.425499029092497594e-01,1.013122151834942031e+00,-1.417118192912711905e+00,2.380102831889930659e+00,1.133233062013414116e+00,-4.540538895647762696e-01,2.149398761196214258e-01,-1.022971440567518320e+00,-8.382856682112239666e-01,-1.482375899753014814e-01
-5.350711754104952034e-01,6.357668002802174811e-01,-1.011769521640873970e+00,5.060717215499159760e-01,2.424807063300374876e-01,3.114548169454859350e-01,4.361433045561184385e-01,4.485315533316810432e-01,-2.638837197734847373e-01,-3.890706697090266508e-01
2.595764873457264699e+00,-7.686010104824420042e-01,-4.645702017630465863e-01,4.027949819906393891e+00,3.632657571654932527e-01,-8.792933790885296697e-01,-2.352530920167368311e+00,-2.105988458146762277e+00,-1.252964032350072587e+00,-4.812490899110278275e-01
-7.872372246089190950e-01,5.932063900981798810e-01,-1.547636090138363230e+00,9.370350922033733321e-01,-2.511457044502703462e-01,1.654083319919874562e-01,9.636418661731875890e-01,2.739494826058990751e-01,5.411069082565108657e-01,2.207789802397120693e-01
6.154722333778699372e-01,-8.117150526527687759e-01,-1.523185316787245336e+00,1.370815305695818886e-01,-1.560276734794873998e-01,5.777000008174214551e-01,-3.487863701326558985e-01,9.836165578629439965e-01,-1.225537999878437007e-01,2.280245068169422518e-01
3.029800339128264075e-01,4.852686192351692296e-01,1.684439783735631302e+00,-1.841211495700954548e-01,-4.075240921662265925e-01,1.815130683916410526e+00,-1.246338144060854747e+00,3.228139447339545276e-02,2.406111751440876967e-01,1.803689273718296626e-01
1.762653157327882081e+00,-1.068497733097431013e+00,-1.405370818434541036e+00,1.997321553572320108e+00,1.019507033220305170e-01,1.291527814028482046e+00,-1.740517173409602325e+00,-5.513887843179351433e-01,4.977867643941996101e-01,6.603725837278831556e-02
-3.013310398733201056e-01,-3.003490630702966291e-01,-1.589214191782427690e-02,-3.279761212165299145e-01,-6.916023687590023838e-01,9.287185101507093865e-01,5.962631117755481380e-01,-5.801030077328950263e-01,1.706441452292763561e+00,-8.676653600908525166e-02
2.784611766537046229e-01,-1.140783679698299941e-01,2.255855955507553912e+00,2.167042195327409382e-01,-1.872850294103406421e+00,8.367042947838542188e-01,9.951618847610967933e-01,-7.503530522413246473e-01,3.563059295261966075e-01,-2.901999094234660737e-01
-1.539798343678184134e+00,1.635139768997066145e+00,8.377353827214741866e-01,-4.193734853627993919e-01,1.924969096041694583e-01,-6.059996624134864063e-02,-2.541989657445449247e-01,-7.706268709798697047e-01,1.350910707190638549e+00,3.169713038188453624e-01
-1.492038506709226497e-01,1.270190702628775370e-01,-1.090038648159892931e+00,5.048960457053857098e-01,-3.223118852049948191e-01,-5.618815169666955267e-01,3.749083363683373138e-01,5.932857542249360128e-01,-3.081852226092118840e-01,5.649450725162223760e-04
-1.281871933698927046e-01,-8.904389898232234479e-01,5.874743473129256932e-01,-5.755554347465449139e-01,1.136871301719116323e+00,5.806578707978701237e-01,4.332715709459429854e-01,6.485870806491436102e-01,5.447064263645383653e-01,2.174611078711719270e-01
-3.326454737497944736e-01,-1.227910642158908279e-02,-1.627547710695039340e+00,2.054605793393358970e-01,4.616642147606846991e-01,6.962571684808978034e-01,2.538096214109192839e-01,6.672362627640006094e-01,-1.438932854557779251e-01,1.289144110097161233e-01
-6.784503364949139304e-01,3.610430303748493608e-01,-3.461379813625340418e-01,-4.186504302091112462e-01,7.637412029193445528e-01,6.707995391621529579e-01,6.505023163844787792e-02,2.532340855153689119e-01,-4.906724982124094359e-01,1.759065290229243073e-01
2.698475325167134509e-01,-7.954668509220238493e-01,-9.153050743140811463e-02,1.231503216810848400e+00,2.969501007664269165e-01,-1.886911284525728816e-01,7.495569783604090208e-01,-1.494875247833113541e+00,-9.805966467153771626e-01,3.005159408116248043e-01
8.036672668064678282e-01,-2.038609531887796145e+00,4.974003084904492569e-03,1.992911867318329699e+00,2.379112870319005868e+00,-5.758058744862623035e-01,1.053615383317561882e+00,1.711943069662029471e+00,1.175530487278578340e+00,3.864764837536985853e-01
-2.752007356674793792e-01,-7.012918104680270215e-01,-8.238296153351257756e-01,-9.507953941650592045e-01,-1.748421627678682644e-01,-1.268386132439196512e-01,1.110912968549234991e-01,-2.580961273129936395e-01,1.525363792638474214e+00,1.221050482564404183e-01
-9.439391534509393722e-01,7.769450285440505644e-01,1.402518137531745035e+00,3.468322948876209622e-01,-1.062770731256373224e+00,2.614377690555335088e-01,1.261561741143345738e+00,-7.667237462794460612e-01,3.804452417234190920e-01,6.406060211466814147e-01
6.748469927930779155e-01,-1.180706077305643031e+00,2.077016883568764793e+00,-5.581264818644746661e-01,-1.400562392468678086e+00,1.143425743091186053e+00,1.361921781968372214e+00,-5.772003478699216927e-01,-5.567514161707288745e-01,-4.411813374487682515e-01
6.097592987419516719e-01,-1.094344714678150865e+00,-7.524725817827283558e-01,-6.639983935305598939e-01,-3.360013231104215792e-01,8.435269691988865892e-01,1.601390308332869550e-01,3.494826827642884964e-02,1.045629898123696888e+00,-1.216482018717258029e+00
1.178656581515606483e+00,-2.584570711971771129e+00,-4.176917488474624629e-01,-9.034514508161393120e-01,-1.829292488783012871e+00,-1.644315128681369753e+00,1.338753891198703583e+00,-5.900017936764516413e-02,2.918150297144873617e-01,-3.017352050696039401e-01
-8.325685394639189552e-01,6.719520496859077152e-01,-1.141860398984108071e+00,-1.711326399504445039e-01,8.698715604178220984e-01,-3.480707471075969450e-01,-9.785767393562953831e-02,5.143549002101281964e-01,-4.347210478184429516e-01,7.622841520092388246e-02
-2.325973997398759208e-01,-1.627974350592918396e-01,-1.626349966677354431e+00,1.160913323343859271e-01,4.500485930283275593e-01,2.038862950949650032e-01,3.833472867272141316e-01,7.537863648733978961e-01,-5.721545495194525488e-01,-4.854550724095900438e-02
-1.401612259483871581e+00,1.178980773499099577e+00,-7.078793153235969637e-02,-1.053959340154895896e+00,7.703793696293586013e-01,-1.273553967908865658e+00,-8.013472632076374946e-01,-3.212537770825160122e-01,9.446476926571777399e-01,3.565411578642502244e-01
3.323088889843213156e-01,-1.454884732686159143e+00,-7.010653766279848487e-01,-3.424993305018229073e-01,-1.417992296103579131e+00,-1.580387850938129501e+00,1.262770951182130785e+00,-4.370959830796520423e-02,4.251188113011900027e-01,1.824213240720169160e-01
-1.690987575755860783e+00,2.314739215998467881e+00,1.228926432348726783e+00,-5.129878753403806918e-02,1.677609958306084115e-01,-3.486853833909900890e-01,-3.062634910202546856e-01,-7.475237196495838621e-01,9.783123183874520290e-01,-2.539480974991869047e-02
5.065909342873671228e-01,9.171933166141256477e-02,-8.848880739575960830e-02,3.329820712455501819e-01,-1.052522286050954214e+00,2.224555786586645545e-01,-1.328196884449752035e+00,4.214528027503665619e-01,1.246815984105142494e+00,6.475167144054316815e-01
-9.327526187583429218e-01,1.618209207833915420e+00,2.029708094628519088e+00,6.612878355180404899e-01,-4.002030356573570424e-01,1.031674982898483028e+00,8.886073198008858087e-01,-4.229414268823832868e-01,-9.389434721925959959e-01,-1.863395044444395854e-01
-8.857912516822419313e-01,7.401889450975399631e-01,-1.342525440063661479e+00,7.702829921015383885e-01,-2.253236363055653724e-01,1.480272388574147280e-01,7.571174569116476682e-01,1.008819156433271719e-01,9.061980258861727089e-01,1.597231014054563136e-01
1.232028697425569863e+00,8.626173713842309743e-02,-5.106704563218663617e-01,2.832915902468066349e+00,-7.338857034602486173e-01,-7.807274967431977464e-01,-1.261309358489232313e+00,-8.499560646772859052e-01,4.932371834220148493e-02,2.060487648486014345e-01
-7.974147800960024179e-02,-5.904320564945513272e-01,1.175589681262898534e+00,-4.668103374519221860e-01,-5.208156390764488997e-01,1.677054635995151699e+00,6.651087401292363754e-01,-2.772694921385464029e-01,-2.355680086667200079e-01,9.418544186831562248e-01
-5.037071224386051593e-01,4.669237336774279545e-01,1.471125755413891234e+00,1.602029388495833095e-01,-7.997319530334269233e-01,2.958370459687791332e-01,1.076671549609424794e+00,-4.184282696971337590e-01,-5.478081370321473687e-01,1.020497789630553376e-01
2.193481887034035793e+00,1.642059231908769013e-01,1.401368767847240182e+00,9.094709132187546174e-01,-2.070432948264345541e+00,-4.741652345572729826e-02,-2.710308959381307670e+00,1.089343700632817713e+00,1.105523272727220452e-01,-3.919105381441620461e-01
4.402259862159189074e-01,-1.327130734283277436e+00,-1.455322092710992221e+00,-5.059267001715254120e-01,2.283139160754790384e-02,-8.216840093165743431e-02,5.570924774308653182e-01,6.615880199603262346e-01,-5.474384310765667561e-01,-3.009706076758819071e-01
2.405677731155185128e+00,-4.075361004726441028e-01,1.300501198168552808e+00,4.026980367802360794e-01,-2.003291623346003192e+00,-4.228340663655896225e-01,-2.652460915778540596e+00,1.112337537424846090e+00,-7.469328830469049163e-02,-2.299508079438072339e-01
2.774834509516729275e-01,-1.160306821248630493e+00,-1.321814215482106869e+00,1.245278736159650783e-02,1.626057210840360090e-01,1.517044679756224923e+00,7.242673034889460792e-01,9.730035084553620428e-02,1.176472867470390732e-01,-6.672072250757550560e-02
-2.537828202416781975e-01,6.041796190787173115e-01,1.695109427797284685e+00,1.915810512183978576e-01,-2.088166285020601198e-01,2.135546511419884830e+00,7.842260612895400884e-01,-2.590552749715316905e-01,-8.841352436033296236e-01,-5.755491644341781399e-01
-9.251109992927524228e-01,1.557497086313475165e+00,-9.471686408554038650e-01,1.231972152801492859e+00,-6.250881173073011277e-02,-7.340407075173814855e-01,6.253275851649245931e-01,4.665206678417465613e-01,-4.488036152583482208e-01,-4.491122973816560338e-01
1.117497511404795141e+00,5.721332936127974111e-01,2.887535406585870934e+00,8.238849346005001628e-01,-1.350208444506391769e+00,1.645432557161033316e+00,-2.557274848855891070e-01,3.000943409816946295e-01,-1.745774907496035144e+00,-9.406861281132713470e-01
-6.987132102065528316e-02,-2.613877804208109001e-01,-8.649106332944863640e-01,-5.674101805719643510e-01,8.470187150163170919e-01,3.018997163094780500e+00,-2.671718434459698366e-01,8.590323662892268564e-02,1.109726301778624080e+00,-8.486353620922530983e-01
-4.311313918166609915e-01,1.865146061817469780e-01,2.811823924246655282e-01,5.064023189919144574e-01,-1.165213597304829291e-01,2.405175776063105619e+00,1.202149434010049811e+00,-7.203653356965110811e-05,-4.894426299713692807e-01,2.298155606007506735e-01
1.250341784790353961e+00,-1.642313986460992581e+00,1.171565362026585566e+00,-6.693352941174242066e-01,-1.964762984352536712e+00,-8.320556654441544353e-01,-1.903801784420839083e-01,1.877837556454094170e-02,2.014171237672497394e-01,6.590783294425264227e-01
-4.863021774302545702e-02,-5.266175041660348111e-01,-1.798924127166616316e+00,7.797264818364017802e-02,2.205107732240454144e-01,9.621458054630954715e-01,5.288760440177404654e-01,5.268249807248553962e-01,3.037135956178844687e-01,-2.679301881369810512e-01
-1.048669376536092601e+00,1.313679728636550248e+00,-1.382364074071823046e+00,7.886453703585377673e-01,5.509231819773432459e-01,1.555136892594912168e-01,3.048316604815780595e-01,4.934477688441382126e-01,-7.843411166298921988e-02,-9.939782649958919802e-02
-1.037972705963553510e+00,1.311451586063631991e+00,-1.171309470686938026e+00,6.593481951170689914e-01,6.944727275327226002e-01,1.895451457997743006e-01,1.523623944065884139e-01,5.696488957578988988e-01,-4.333084658012361645e-01,1.068150223634008467e-01
-9.417193857405663504e-01,9.869966167966429671e-01,-7.861261381967739048e-01,6.222595341817922510e-01,-1.393570139901107174e-01,-1.121114953057413821e+00,6.106372781061419897e-01,2.984570783767308555e-01,-3.035805148609324600e-01,3.296751222598165998e-01
-5.226089542826433121e-01,3.430059819095888085e-01,-6.604888690888423008e-01,5.381213157384238110e-01,-6.634150229117354858e-01,-1.110385899844414492e+00,7.376539201141728563e-01,2.511674169059158745e-01,-1.111542268331418976e-01,5.307082948500135844e-01
-8.388183580541799245e-01,7.734813430003557588e-01,7.924445872289276327e-01,6.973585623393047106e-01,-7.575693002555055067e-01,1.361179142698447364e-01,1.345365934892242210e+00,-2.098401653988306026e-01,-6.222632150989549915e-01,6.833780591633574764e-01
-5.433872605854737081e-01,2.844322418851746859e-01,-6.926869781005073889e-01,8.979392749588208655e-01,-1.233856540810732927e+00,-7.935975065749888424e-01,1.393426609265513871e+00,-1.172720604426104735e-01,6.958483981366611060e-01,1.878713263636716813e-01
-5.635976408771937729e-01,1.867083499012621051e+00,-7.539004833306369724e-01,1.673232431448107072e+00,-3.765492294073976010e-01,-5.723101453108878633e-01,-2.793585893325559177e-01,7.852041114356389517e-01,-3.105013930882945528e-01,-1.008787007286841980e-01
-7.368595417681113036e-01,7.173414768378728601e-01,-6.907983364150966921e-01,9.282058517641689210e-01,-8.410679045045057478e-01,-7.889749358962468984e-01,1.121982380777953203e+00,5.688301547333093552e-03,4.014736372386412677e-01,9.622308228394445273e-02
-9.832390032204471053e-01,9.666448805542443568e-01,-1.165860683020590649e+00,7.687172382393341330e-01,9.119440285628337417e-01,2.086076573962995173e+00,6.163146020121730295e-01,5.435689204068167024e-01,-5.448046641439094895e-01,3.298209725479671062e-01
-5.830408896652564676e-01,1.680089431869969729e+00,-6.764372185614250244e-01,1.541346884094172864e+00,-6.192715102747426981e-01,-6.460130960350118912e-01,-1.892095269755702802e-01,5.710557396943491959e-01,1.700324932915430465e-01,1.015559816695915801e-01
2.065917664315678692e+00,-3.276700059135836174e+00,-1.877562949121160119e-01,1.281515432088151440e+00,9.300396508082645619e-01,-1.164661560269404594e+00,-9.256871119216479593e-02,-3.664648561251484971e+00,-7.995422050295100114e-01,-2.942711371110304230e-01
2.986843738844908724e-01,5.190605661107031699e-01,-1.172110388307051165e+00,1.338415879621099203e+00,-7.832898758866735367e-01,2.662787784758374188e-01,-7.561888400425159640e-01,1.032227975525110475e+00,2.831798254575541018e-01,7.121201973677273589e-01
-9.028357332260338319e-01,8.238002887307284416e-03,2.090778295854936741e-01,-1.166722857737074293e+00,1.319493557473910006e-01,-2.171038253871037660e-01,-1.473733282850924397e-03,-5.314982085460548955e-01,1.047517359557339711e+00,8.127471443953040442e-01
-8.994409687482394222e-01,1.781934795770110824e+00,-6.505228095640662733e-01,1.112927682520987505e+00,6.946877749532023860e-02,-7.925528734531077646e-01,-7.561825733482087364e-02,5.977457540646515799e-01,-5.381834024149367846e-01,-2.887556318001666122e-02
