,0,1,2,3,4,5,6,7,8,9,10
Umeå University,0.288451840645,0.0263736263736,0.778993435449,0.836437246964,0.67731629393,0.266796494645,0.199088145897,0.266169154229,0.888150609081,0.136727415686,0.333829857663
Universidade Nova de Lisboa,0.625315179022,0.0175824175824,0.778993435449,0.836437246964,0.67731629393,0.490749756573,0.500506585613,0.77736318408,0.630121816168,0.127320210047,0.333829857663
University College Cork,0.451336359052,0.00879120879121,0.778993435449,0.629149797571,0.67731629393,0.411392405063,0.451367781155,0.478855721393,0.231450719823,0.130268737188,0.333829857663
University Lille 1: Sciences and Technologies,0.566817952597,0.105494505495,0.778993435449,0.836437246964,0.67731629393,0.391431353457,0.407294832827,0.452114427861,0.566445182724,0.128134565162,0.333829857663
University of Antwerp,0.321734745335,0.0241758241758,0.778993435449,0.836437246964,0.67731629393,0.252677702045,0.312563323202,0.279850746269,0.410299003322,0.134874055769,0.333829857663
University of Aveiro,0.557740796773,0.0131868131868,0.778993435449,0.836437246964,0.67731629393,0.40311587147,0.676291793313,0.694029850746,0.209302325581,0.128246890006,0.333829857663
University of Bari Aldo Moro,0.383761976803,0.0703296703297,0.778993435449,0.836437246964,0.67731629393,0.337390457644,0.331306990881,0.621890547264,0.476744186047,0.132037853472,0.333829857663
University of Bath,0.414523449319,0.151648351648,0.778993435449,0.573279352227,0.67731629393,0.375365141188,0.381458966565,0.368781094527,0.568106312292,0.131111173514,0.333829857663
University of Bayreuth,0.530509329299,0.182417582418,0.778993435449,0.836437246964,0.67731629393,0.435735150925,0.314083080041,0.389925373134,0.637320044297,0.128640026958,0.333829857663
University of Bergen,0.294503277862,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.230769230769,0.204154002026,0.305348258706,0.888150609081,0.136474684788,0.333829857663
University of Bremen,0.54462934947,0.186813186813,0.778993435449,0.836437246964,0.67731629393,0.438656280428,0.294326241135,0.422885572139,0.588593576966,0.128471539693,0.333829857663
University of Buenos Aires,0.373676248109,0.0,0.336980306346,0.781376518219,0.562300319489,0.262901655307,0.3515704154,0.422885572139,0.888150609081,0.132374828003,0.333829857663
University of Cagliari,0.579425113464,0.131868131868,0.778993435449,0.836437246964,0.67731629393,0.500486854917,0.556737588652,0.812810945274,0.648394241417,0.127909915476,0.333829857663
University of Campinas,0.42208774584,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.286270691334,0.55977710233,0.567786069652,0.232558139535,0.130970767459,0.333829857663
University of Cantabria,0.723146747352,0.105494505495,0.778993435449,0.800809716599,0.67731629393,0.581791626095,0.618034447822,0.516169154229,0.580287929125,0.126562017354,0.333829857663
University of Canterbury,0.51235501765,0.00879120879121,0.386214442013,0.272874493927,0.67731629393,0.548198636806,0.43515704154,0.570273631841,0.888150609081,0.129061245121,0.333829857663
University of Catania,0.551689359556,0.118681318681,0.610503282276,0.836437246964,0.67731629393,0.423563777994,0.728976697062,0.570273631841,0.878183831672,0.128359214849,0.333829857663
University of Central Florida,0.398890569844,0.593406593407,0.778993435449,0.774898785425,0.67731629393,0.372444011685,0.391590678825,0.621890547264,0.168327796235,0.131532391677,0.333829857663
University of Chile,0.439737771054,0.0043956043956,0.507658643326,0.355465587045,0.67731629393,0.404089581305,0.365754812563,0.705223880597,0.574197120709,0.130521468086,0.333829857663
University of Coimbra,0.52849218356,0.00879120879121,0.762582056893,0.836437246964,0.67731629393,0.404576436222,0.422492401216,0.77736318408,0.518272425249,0.12869618938,0.333829857663
University of Crete,0.535552193646,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.471275559883,0.512158054711,0.567786069652,0.888150609081,0.128583864536,0.333829857663
University of Debrecen,0.673726676752,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.653846153846,0.609422492401,0.516169154229,0.579734219269,0.126898991885,0.333829857663
