,0,1,2,3,4,5,6,7,8,9,10
Albany Medical College,0.639939485628,0.808791208791,0.331509846827,0.836437246964,0.67731629393,0.916260954236,0.770010131712,0.77736318408,0.804540420819,0.127207885204,0.333829857663
Auburn University,0.551185073122,0.738461538462,0.778993435449,0.389473684211,0.67731629393,0.453261927945,0.582573454914,0.419154228856,0.439645625692,0.128331133638,0.333829857663
Baylor University,0.522440746344,0.70989010989,0.778993435449,0.511740890688,0.67731629393,0.611489776047,0.62968591692,0.333955223881,0.699335548173,0.128920839067,0.333829857663
Binghamton University,0.629853756934,0.8,0.778993435449,0.388663967611,0.67731629393,0.699610516066,0.607396149949,1.0,0.878183831672,0.127320210047,0.333829857663
Bowling Green State University,0.805849722642,0.936263736264,0.778993435449,0.587854251012,0.67731629393,0.882667964946,0.685916919959,0.77736318408,0.862126245847,0.126028474348,0.333829857663
Clarkson University,0.805345436208,0.940659340659,0.778993435449,0.553036437247,0.67731629393,0.934761441091,0.980749746707,1.0,0.682724252492,0.126000393137,0.333829857663
Clemson University,0.498739283913,0.694505494505,0.778993435449,0.810526315789,0.67731629393,0.415287244401,0.487841945289,0.705223880597,0.688261351052,0.129257813597,0.333829857663
College of William and Mary,0.361573373676,0.558241758242,0.778993435449,0.125506072874,0.67731629393,0.606621226874,0.454407294833,0.389925373134,0.798449612403,0.132824127376,0.333829857663
Colorado School of Mines,0.365607665154,0.569230769231,0.778993435449,0.117408906883,0.67731629393,0.641187925998,0.594731509625,0.389925373134,0.732558139535,0.132655640111,0.333829857663
Creighton University,0.501260716087,0.696703296703,0.778993435449,0.836437246964,0.67731629393,0.784810126582,0.677811550152,0.38184079602,0.691029900332,0.129201651175,0.333829857663
East Carolina University,0.74432677761,0.896703296703,0.778993435449,0.642105263158,0.67731629393,0.672346640701,0.687436676798,1.0,0.617940199336,0.126393530089,0.333829857663
Florida Atlantic University,0.874432677761,0.978021978022,0.778993435449,0.836437246964,0.67731629393,0.827166504382,0.728470111449,1.0,0.801218161683,0.125523012552,0.333829857663
Florida Institute of Technology,0.84316691881,0.953846153846,0.778993435449,0.836437246964,0.67731629393,0.938656280428,0.753799392097,0.452114427861,0.888150609081,0.125691499817,0.333829857663
Florida International University,0.626828038326,0.797802197802,0.778993435449,0.836437246964,0.67731629393,0.483933787731,0.500506585613,0.489427860697,0.674418604651,0.127320210047,0.333829857663
George Mason University,0.425617750883,0.613186813187,0.778993435449,0.836437246964,0.305111821086,0.435735150925,0.37537993921,0.337686567164,0.641749723145,0.130970767459,0.333829857663
Georgia Regents University,0.425113464448,0.613186813187,0.778993435449,0.836437246964,0.67731629393,0.514605647517,0.448328267477,0.419154228856,0.672203765227,0.130942686249,0.333829857663
Georgia State University,0.512859304085,0.707692307692,0.778993435449,0.66963562753,0.67731629393,0.443037974684,0.498480243161,0.541044776119,0.43300110742,0.128948920277,0.333829857663
Howard University,0.68532526475,0.846153846154,0.605032822757,0.836437246964,0.67731629393,0.911879259981,0.63829787234,0.567786069652,0.274640088594,0.126814748252,0.333829857663
Hunter College,0.797781139687,0.934065934066,0.544857768053,0.655060728745,0.67731629393,0.799902629017,0.613981762918,1.0,0.851605758583,0.126056555559,0.333829857663
Illinois Institute of Technology,0.486636409481,0.683516483516,0.563457330416,0.182186234818,0.67731629393,0.753164556962,0.722897669706,0.812810945274,0.88261351052,0.129482463284,0.333829857663
Kent State University,0.581442259203,0.756043956044,0.778993435449,0.836437246964,0.67731629393,0.594936708861,0.437183383992,0.541044776119,0.539867109635,0.127881834265,0.333829857663
LSU Health Sciences Center New Orleans,0.598083711548,0.769230769231,0.778993435449,0.836437246964,0.67731629393,0.786270691334,0.551671732523,0.77736318408,0.669435215947,0.127685265789,0.333829857663
Loma Linda University,0.673222390318,0.843956043956,0.778993435449,0.836437246964,0.67731629393,0.810126582278,0.764944275583,0.77736318408,0.713178294574,0.126927073095,0.333829857663
Louisiana Tech University,0.635400907716,0.806593406593,0.778993435449,0.322267206478,0.67731629393,0.923076923077,0.876899696049,0.516169154229,0.844407530454,0.127235966415,0.333829857663
Loyola University Chicago,0.443267776097,0.632967032967,0.778993435449,0.57004048583,0.67731629393,0.5141187926,0.429584599797,0.694029850746,0.800664451827,0.130577630507,0.333829857663
Marquette University,0.714573877963,0.87032967033,0.778993435449,0.327935222672,0.67731629393,0.884615384615,0.796352583587,1.0,0.78349944629,0.126618179776,0.333829857663
Miami University,0.445284921836,0.635164835165,0.778993435449,0.157085020243,0.67731629393,0.692794547225,0.526849037487,0.567786069652,0.888150609081,0.130521468086,0.333829857663
Michigan Technological University,0.797781139687,0.931868131868,0.715536105033,0.755465587045,0.67731629393,0.763875365141,0.776595744681,0.516169154229,0.585825027685,0.126056555559,0.333829857663
Mississippi State University,0.558245083207,0.747252747253,0.312910284464,0.295546558704,0.67731629393,0.574975657254,0.618541033435,0.77736318408,0.577519379845,0.12838729606,0.333829857663
Missouri University of Science and Technology,0.681290973273,0.835164835165,0.778993435449,0.354655870445,0.67731629393,0.686465433301,0.904255319149,0.705223880597,0.733665559247,0.126870910674,0.333829857663
Montana State University - Bozeman,0.550680786687,0.742857142857,0.778993435449,0.655060728745,0.67731629393,0.549172346641,0.340932117528,0.401741293532,0.762458471761,0.128331133638,0.333829857663
New Jersey Institute of Technology,0.715078164397,0.865934065934,0.5295404814,0.636437246964,0.67731629393,0.745861733204,0.668693009119,1.0,0.450166112957,0.126590098565,0.333829857663
New Mexico State University,0.49520927887,0.683516483516,0.778993435449,0.638866396761,0.67731629393,0.673807205453,0.613475177305,0.321517412935,0.888150609081,0.129313976019,0.333829857663
New York Medical College,0.536056480081,0.723076923077,0.778993435449,0.836437246964,0.67731629393,0.717624148004,0.613981762918,0.80907960199,0.662236987818,0.128583864536,0.333829857663
North Dakota State University - Main Campus,0.773575390822,0.916483516484,0.346827133479,0.836437246964,0.67731629393,0.676728334956,0.789260385005,1.0,0.888150609081,0.126225042824,0.333829857663
Northern Arizona University,0.779122541604,0.923076923077,0.778993435449,0.812145748988,0.67731629393,0.909931840312,0.456433637285,0.77736318408,0.640642303433,0.126196961613,0.333829857663
Northern Illinois University,0.622793746848,0.793406593407,0.778993435449,0.42995951417,0.67731629393,0.650438169426,0.637791286727,0.422885572139,0.607973421927,0.12740445368,0.333829857663
Oakland University,0.890569843671,0.982417582418,0.778993435449,0.836437246964,0.67731629393,0.860272638754,0.834853090172,1.0,0.888150609081,0.125466850131,0.333829857663
Ohio University,0.463943519919,0.650549450549,0.427789934354,0.273684210526,0.67731629393,0.561830574489,0.477203647416,0.80907960199,0.276854928018,0.129931762658,0.333829857663
Old Dominion University,0.66918809884,0.841758241758,0.778993435449,0.836437246964,0.67731629393,0.69717624148,0.611955420466,0.567786069652,0.443521594684,0.126955154306,0.333829857663
Portland State University,0.66918809884,0.83956043956,0.778993435449,0.408906882591,0.67731629393,0.769230769231,0.549138804458,1.0,0.53211517165,0.126927073095,0.333829857663
"Queens College, City University of New York",0.869389813414,0.967032967033,0.673960612691,0.591093117409,0.67731629393,0.956669912366,0.686423505572,1.0,0.75415282392,0.125551093763,0.333829857663
Rochester Institute of Technology,0.691376701967,0.846153846154,0.778993435449,0.635627530364,0.67731629393,0.89435248296,0.634245187437,0.368781094527,0.52934662237,0.126786667041,0.333829857663
"Rutgers, The State University of New Jersey - Newark",0.708522440746,0.87032967033,0.778993435449,0.836437246964,0.67731629393,0.819376825706,0.511144883485,0.77736318408,0.888150609081,0.126646260987,0.333829857663
SUNY Downstate Medical Center,0.521432173475,0.716483516484,0.778993435449,0.836437246964,0.480830670927,0.724440116845,0.432117527862,0.694029850746,0.771317829457,0.128780433012,0.333829857663
San Francisco State University,0.71860816944,0.872527472527,0.567833698031,0.836437246964,0.67731629393,0.845180136319,0.539007092199,0.812810945274,0.888150609081,0.126590098565,0.333829857663
Southern Illinois University Carbondale,0.593545133636,0.764835164835,0.425601750547,0.808906882591,0.67731629393,0.563777994158,0.519756838906,1.0,0.629014396456,0.127685265789,0.333829857663
State University of New York Upstate Medical University,0.643973777105,0.817582417582,0.778993435449,0.836437246964,0.67731629393,0.739045764362,0.618541033435,0.516169154229,0.634551495017,0.127151722782,0.333829857663
Texas A&M Health Science Center,0.627836611195,0.797802197802,0.778993435449,0.836437246964,0.67731629393,0.648490749757,0.446301925025,0.705223880597,0.419712070875,0.127320210047,0.333829857663
Texas Tech University (TTU),0.476550680787,0.67032967033,0.778993435449,0.363562753036,0.67731629393,0.410418695229,0.568389057751,0.331467661692,0.75138427464,0.129650950549,0.333829857663
The Catholic University of America,0.797276853253,0.934065934066,0.778993435449,0.574089068826,0.67731629393,0.921129503408,0.58358662614,0.567786069652,0.676633444075,0.126056555559,0.333829857663
University of Akron,0.514876449823,0.701098901099,0.778993435449,0.655060728745,0.67731629393,0.627555988315,0.663120567376,0.77736318408,0.156699889258,0.129005082699,0.333829857663
University of Alabama in Huntsville,0.746848209783,0.896703296703,0.778993435449,0.836437246964,0.67731629393,0.877799415774,0.441236068896,0.896144278607,0.851605758583,0.126393530089,0.333829857663
University of Alaska Fairbanks,0.609178013111,0.778021978022,0.778993435449,0.717408906883,0.67731629393,0.606621226874,0.358662613982,0.694029850746,0.844407530454,0.127516778523,0.333829857663
University of Arkansas - Fayetteville,0.515885022693,0.703296703297,0.419037199125,0.48016194332,0.67731629393,0.496105160662,0.547112462006,0.591417910448,0.430786267996,0.128977001488,0.333829857663
University of Arkansas for Medical Sciences,0.43721633888,0.626373626374,0.778993435449,0.836437246964,0.67731629393,0.479552093476,0.558763931104,0.881218905473,0.341085271318,0.130746117773,0.333829857663
"University of California, Merced",0.935451336359,1.0,0.778993435449,0.836437246964,0.67731629393,0.901655306719,0.563323201621,1.0,0.456810631229,0.125157956811,0.333829857663
University of Dayton,0.493696419566,0.69010989011,0.736323851204,0.176518218623,0.67731629393,0.961538461538,0.815602836879,0.694029850746,0.677187153931,0.129426300862,0.333829857663
University of Denver,0.459909228442,0.654945054945,0.640043763676,0.186234817814,0.67731629393,0.877799415774,0.509118541033,0.621890547264,0.724252491694,0.130156412345,0.333829857663
University of Hawaii at Manoa,0.480584972264,0.67032967033,0.778993435449,0.649392712551,0.474440894569,0.435735150925,0.212765957447,0.452114427861,0.475636766334,0.129594788127,0.333829857663
University of Idaho,0.650025214322,0.817582417582,0.778993435449,0.836437246964,0.67731629393,0.632911392405,0.41134751773,0.567786069652,0.464008859358,0.127095560361,0.333829857663
"University of Maine, Orono",0.688855269793,0.859340659341,0.72647702407,0.836437246964,0.67731629393,0.749756572541,0.428064842958,0.478855721393,0.395902547065,0.126786667041,0.333829857663
"University of Maryland, Baltimore County",0.501260716087,0.698901098901,0.778993435449,0.836437246964,0.67731629393,0.553554040896,0.387031408308,0.489427860697,0.43853820598,0.129201651175,0.333829857663
University of Massachusetts Boston,0.841149773071,0.953846153846,0.778993435449,0.724696356275,0.67731629393,0.830574488802,0.70820668693,0.516169154229,0.862126245847,0.125719581028,0.333829857663
University of Massachusetts Lowell,0.853756933938,0.96043956044,0.778993435449,0.804858299595,0.67731629393,0.904576436222,0.945795339412,0.449626865672,0.291805094131,0.125719581028,0.333829857663
University of Memphis,0.735249621785,0.881318681319,0.778993435449,0.615384615385,0.67731629393,0.759493670886,0.622087132725,0.694029850746,0.403100775194,0.126449692511,0.333829857663
University of Mississippi - Oxford Campus,0.483610690872,0.67032967033,0.778993435449,0.836437246964,0.67731629393,0.432327166504,0.671225937183,0.400497512438,0.641749723145,0.129707112971,0.333829857663
University of Mississippi Medical Center,0.755421079173,0.907692307692,0.778993435449,0.836437246964,0.67731629393,0.760467380721,0.542553191489,0.621890547264,0.888150609081,0.126309286456,0.333829857663
University of Missouri–Kansas City,0.559253656077,0.745054945055,0.642231947484,0.668016194332,0.67731629393,0.617332035054,0.442249240122,0.896144278607,0.683831672204,0.128190727584,0.333829857663
University of Missouri–St. Louis,0.738275340393,0.89010989011,0.778993435449,0.582995951417,0.67731629393,0.864654333009,0.527862208713,0.516169154229,0.654485049834,0.126449692511,0.333829857663
University of Montana - Missoula,0.597579425113,0.767032967033,0.748358862144,0.836437246964,0.67731629393,0.685491723466,0.319655521783,0.570273631841,0.692137320044,0.127657184578,0.333829857663
University of Nebraska Omaha,0.481593545134,0.674725274725,0.778993435449,0.568421052632,0.67731629393,0.653846153846,0.568895643364,0.516169154229,0.888150609081,0.129566706916,0.333829857663
"University of Nevada, Las Vegas",0.685829551185,0.852747252747,0.778993435449,0.686639676113,0.67731629393,0.61100292113,0.469098277609,1.0,0.88261351052,0.126814748252,0.333829857663
"University of Nevada, Reno",0.458900655572,0.646153846154,0.778993435449,0.565991902834,0.67731629393,0.513145082765,0.356129685917,0.317164179104,0.742524916944,0.13001600629,0.333829857663
University of New Orleans,0.615733736762,0.789010989011,0.778993435449,0.836437246964,0.67731629393,0.899221032132,0.831813576494,0.570273631841,0.888150609081,0.127460616102,0.333829857663
University of North Carolina at Charlotte,0.765002521432,0.912087912088,0.778993435449,0.455060728745,0.67731629393,0.723466407011,0.673252279635,0.621890547264,0.678848283499,0.126281205246,0.333829857663
University of North Carolina at Greensboro,0.887544125063,0.98021978022,0.778993435449,0.836437246964,0.67731629393,0.891431353457,0.845997973658,0.77736318408,0.621816168328,0.12543876892,0.333829857663
University of North Dakota,0.899142713061,0.989010989011,0.778993435449,0.836437246964,0.67731629393,0.89970788705,0.696048632219,1.0,0.569213732004,0.125410687709,0.333829857663
"University of North Texas, Denton",0.767019667171,0.914285714286,0.778993435449,0.836437246964,0.67731629393,0.659201557936,0.653495440729,0.77736318408,0.540420819491,0.126281205246,0.333829857663
University of Rhode Island,0.63590519415,0.806593406593,0.778993435449,0.490688259109,0.67731629393,0.63729308666,0.381965552178,0.567786069652,0.667220376523,0.127235966415,0.333829857663
University of South Alabama,0.810388300555,0.945054945055,0.778993435449,0.836437246964,0.67731629393,0.944985394352,0.769503546099,1.0,0.424695459579,0.125972311926,0.333829857663
University of Southern Mississippi,0.912758446798,0.989010989011,0.778993435449,0.836437246964,0.67731629393,0.882181110029,0.855623100304,1.0,0.780177187154,0.125298362865,0.333829857663
University of Texas at Arlington,0.657085224407,0.832967032967,0.778993435449,0.836437246964,0.67731629393,0.478091528724,0.527862208713,0.621890547264,0.606312292359,0.12706747915,0.333829857663
University of Texas at El Paso,0.892082702975,0.98021978022,0.778993435449,0.664777327935,0.67731629393,0.877799415774,0.836372847011,0.881218905473,0.796788482835,0.125410687709,0.333829857663
University of Toledo,0.644982349975,0.81978021978,0.778993435449,0.836437246964,0.67731629393,0.603213242454,0.559270516717,1.0,0.326135105205,0.127207885204,0.333829857663
University of Wisconsin–Milwaukee,0.525970751387,0.718681318681,0.478118161926,0.412145748988,0.67731629393,0.510710808179,0.495440729483,0.567786069652,0.888150609081,0.128724270591,0.333829857663
University of Wyoming,0.477559253656,0.672527472527,0.778993435449,0.357894736842,0.67731629393,0.516553067186,0.323708206687,0.422885572139,0.44407530454,0.12967903176,0.333829857663
Utah State University,0.547655068079,0.738461538462,0.341356673961,0.614574898785,0.67731629393,0.541869522882,0.447315096251,0.452114427861,0.373200442968,0.128415377271,0.333829857663
Wesleyan University,0.32980332829,0.525274725275,0.299781181619,0.0834008097166,0.67731629393,0.956669912366,0.526849037487,0.881218905473,0.888150609081,0.134480918817,0.333829857663
West Virginia University,0.441754916793,0.626373626374,0.691466083151,0.28016194332,0.67731629393,0.427458617332,0.417426545086,0.516169154229,0.692137320044,0.130633792929,0.333829857663
Wright State University - Dayton,0.833081190116,0.951648351648,0.778993435449,0.836437246964,0.67731629393,0.778967867575,0.833839918946,1.0,0.862126245847,0.125803824661,0.333829857663
